Agency,TRROUTE,Agency_TRROUTE,STATION_NAME,MODE_ID,Line,Route_ID,Stop_ID,TCNODE,WALK_ON,DRIVE_ON,MODE30_ON,MODE31_ON,MODE40_ON,MODE50_ON,MODE51_ON,MODE52_ON,MODE60_ON,MODE70_ON,MODE73_ON,MODE74_ON,MODE80_ON,MODE81_ON,MODE82_ON,Total_ON,WALK_OFF,DRIVE_OFF,MODE30_OFF,MODE31_OFF,MODE40_OFF,MODE50_OFF,MODE51_OFF,MODE52_OFF,MODE60_OFF,MODE70_OFF,MODE73_OFF,MODE74_OFF,MODE80_OFF,MODE81_OFF,MODE82_OFF,Total_OFF
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3302,75167,3.43734,7.42148e-010,0,0,0,0,0.233877,0,0,0,0,0,0,0,0,3.67121,21.5193,0,0,0,0,0,2.07675,3.92009,0,0,0,0,0,0,0,27.5161
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3303,75109,3.41627,0,0,0,0,0,0.0217972,0,0,0,0,0,0,0,0,3.43807,4.58324,0,0,0,0,0,1.41972,0,0,0,0,0,0,0,0,6.00297
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3304,54528,16.4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4998,8.11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11355
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3305,54519,10.6338,0,0,0,0,0,0,0.282586,0,0,0,0,0,0,0,10.9164,12.3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3817
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3306,54613,2.99342,-6.98492e-010,0,0,0,0,0,0.102626,0,0,0,0,0,0,0,3.09605,2.80537,0,0,0,0,0,0,0.360712,0,0,0,0,0,0,0,3.16608
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3307,54653,2.88427,0,0,0,0,0,11.1132,0,0,0,0,0,0,0,0,13.9975,7.46718,0,0,0,0,0,14.8261,0,0,0,0,0,0,0,0,22.2933
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3308,54872,7.10213,0,0,0,0,0.0125259,0,0,0,0,0,0,0,0,0,7.11466,5.70778,0,0,0,0,0.111912,0,0,0,0,0,0,0,0,0,5.81969
DART      ,453       ,DART_453            ,Hampton Station                                   ,50,54531,149,3309,54961,5.84685,1.89436,0,0,0,0,0,0,0,0,0,0,30.8695,0,0,38.6107,3.83517,0,0,0,0,0,0,0,0,0,0,0,8.6948,0,0,12.53
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3310,54976,5.34121,0,0,0,0,0,0.312772,0,0,0,0,0,0,0,0,5.65399,2.19743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19743
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3311,55041,14.51,3.56522e-010,0,0,0,1.50784,0,0,0,0,0,0,0,0,0,16.0178,29.7898,0,0,0,0,0.356027,0,0,0,0,0,0,0,0,0,30.1458
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3312,55517,1.92929,-1.11759e-008,0,0,0,1.29874,0,0,0,0,0,0,0,0,0,3.22803,16.0691,0,0,0,0,12.792,1.71256,0,0,0,0,0,0,0,0,30.5737
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3313,55547,4.35988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35988,1.88055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88055
DART      ,453       ,DART_453            ,Red Bird Transit Center                           ,50,54531,149,3314,55608,8.74693,9.82852,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5755,6.69264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69264
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3315,55687,1.83063e-008,-6.51926e-008,0,0,0,0,0,0,0,0,4.29635,0,0,0,0,4.29635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3316,55715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3317,55754,41.3935,0,0,0,0,0,6.84865,0,0,0,0,0,0,0,0,48.2421,10.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3881
DART      ,453       ,DART_453            ,                                                  ,50,54531,149,3318,55922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.711,0,0,0,0,37.8533,0,5.51435,0,0,0,0,0,0,0,104.079
DART      ,463       ,DART_463            ,Addison Station                                   ,50,54631,150,3319,51196,6.60204,18.29,0,0,0,3.34227,3.84468,19.8068,0,0,0,0,0,0,0,51.8858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3320,51175,-1.02445e-008,-1.97542e-009,0,0,0,0,0.470902,0,0,0,0,0,0,0,0,0.470902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3321,51165,6.55516,0,0,0,0,9.97626,0,0,0,0,0,0,0,0,0,16.5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3322,51166,2.60569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3323,51244,4.5756,0,0,0,0,1.83414,0,0,0,0,0,0,0,0,0,6.40974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3324,51241,19.5598,-2.03727e-008,0,0,0,5.61303,0,0,0,0,0,0,0,0,0,25.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3325,51491,63.9705,-6.85286e-008,0,0,0,0.228079,12.4528,0,0,0,0.444958,0,0,0,0,77.0963,11.14,0,0,0,0,0,0,0,0,0,0.00424492,0,0,0,0,11.1442
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3326,51456,116.084,-1.91503e-007,0,0,0,15.4807,0,0,0,0,0,0,0,0,0,131.565,30.5173,0,0,0,0,43.9622,0,0,0,0,0,0,0,0,0,74.4795
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3327,51425,33.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1143,67.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.367
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3328,51432,24.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.016,7.73703,0,0,0,0,2.50707,0,0,0,0,0,0,0,0,0,10.2441
DART      ,463       ,DART_463            ,Spring Valley Station                             ,50,54631,150,3329,51433,1.52468,13.2452,0,0,0,0.0503244,0,0,0,0,0,0,47.5413,0,0,62.3615,5.11515,0,0,0,0,0.583593,0,0,0,0,0,0,44.6052,0,0,50.3039
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3330,51435,16.4499,6.51926e-009,0,0,0,4.0669,0,0,0,0,0,0,0,0,0,20.5168,26.0668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0668
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3331,51466,-1.11464e-007,1.74041e-008,0,0,0,4.60701,0,0,0,0,0,0,0,0,0,4.60701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3332,51537,11.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.174,39.7264,0,0,0,0,0,0,0.857492,0,0,0,0,0,0,0,40.5839
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3333,51560,29.1529,0,0,0,0,0,0,4.63278,0,0,0,0,0,0,0,33.7857,7.7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7041
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3334,51653,7.04751,-3.14321e-009,0,0,0,0,0,4.24714,0,0,0,0,0,0,0,11.2946,22.7931,0,0,0,0,0,0,36.3312,0,0,0,0,0,0,0,59.1243
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3335,51689,36.3912,1.01863e-010,0,0,0,0,0,8.31982,0,0,0,0,0,0,0,44.711,52.2652,0,0,0,0,0,0,20.7598,0,0,0,0,0,0,0,73.0249
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3336,51756,21.0803,0,0,0,0,0,0,1.70465,0,0,0,0,0,0,0,22.785,12.1974,0,0,0,0,0,0,5.84886,0,0,0,0,0,0,0,18.0462
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3337,51733,9.21231,-3.44589e-008,0,0,0,3.05019,0,0,0,0,0,0,0,0,0,12.2625,16.0212,0,0,0,0,8.38396,0,0,0,0,0,0,0,0,0,24.4052
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3338,51749,15.3186,0,0,0,0,1.4053,0,0,0,0,0,0,0,0,0,16.7239,22.204,0,0,0,0,3.75561,0,0,0,0,0,0,0,0,0,25.9596
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3339,51754,14.6705,-4.65661e-010,0,0,0,2.16126,0,0,0,0,0,0,0,0,0,16.8318,46.9508,0,0,0,0,0.264818,0,0,0,0,0,0,0,0,0,47.2156
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3340,51744,15.1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1792,33.8206,0,0,0,0,0,0,13.0975,0,0,0,0,0,0,0,46.9181
DART      ,463       ,DART_463            ,                                                  ,50,54631,150,3341,51740,4.18548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18548,11.5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5682
DART      ,463       ,DART_463            ,Downtown Garland-NE Stn                           ,50,54631,150,3342,51732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2628,0,0,0,0,13.3976,0,7.60678,0,0,1.35195,0,16.5113,0,0,51.1304
DART      ,463       ,DART_463            ,Downtown Garland-NE Stn                           ,50,54631000,151,3343,51732,4.7311,26.6512,0,0,0,21.5117,0,5.89599,0,0,0.0279526,0,16.68,0,0,75.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3344,51740,2.10816,0,0,0,0,0.115668,0,0,0,0,0,0,0,0,0,2.22382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3345,51744,59.8588,0,0,0,0,0,0,5.19811,0,0,0,0,0,0,0,65.0569,6.22956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22956
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3346,51754,35.9067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9067,24.6354,0,0,0,0,2.37243,0,0,0,0,0,0,0,0,0,27.0078
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3347,51749,38.2598,-1.50176e-008,0,0,0,4.18993,0,0,0,0,0,0,0,0,0,42.4497,8.74642,0,0,0,0,3.23263,0,0,0,0,0,0,0,0,0,11.979
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3348,51733,35.9363,-1.96742e-008,0,0,0,5.84091,0,0,0,0,0,0,0,0,0,41.7772,7.55992,0,0,0,0,4.0268,0,0,0,0,0,0,0,0,0,11.5867
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3349,51756,36.3999,0,0,0,0,0,0,0.654292,0,0,0,0,0,0,0,37.0542,16.233,0,0,0,0,0,0,8.55707,0,0,0,0,0,0,0,24.79
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3350,51689,102.314,4.7381e-008,0,0,0,0,0,61.643,0,0,0,0,0,0,0,163.957,43.4724,0,0,0,0,0,0,9.91729,0,0,0,0,0,0,0,53.3897
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3351,51653,20.4757,-9.03674e-009,0,0,0,0,0,51.7647,0,0,0,0,0,0,0,72.2404,17.5208,0,0,0,0,0,0,16.8244,0,0,0,0,0,0,0,34.3452
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3352,51560,11.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1163,31.073,0,0,0,0,0,0,0.75374,0,0,0,0,0,0,0,31.8268
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3353,51537,7.95689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95689,88.2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2728
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3354,51466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62685e-007,0,0,0,0,5.98293,0,0,0,0,0,0,0,0,0,5.98293
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3355,51435,22.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.937,19.146,0,0,0,0,15.2505,0,0,0,0,0,0,0,0,0,34.3965
DART      ,463       ,DART_463            ,Spring Valley Station                             ,50,54631000,151,3356,51433,0.521525,13.6236,0,0,0,0.0637968,0,0,0,0,0,0,34.374,0,0,48.5829,15.8842,0,0,0,0,0,0,0,0,0,0,0,25.5802,0,0,41.4644
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3357,51432,2.3706,0,0,0,0,1.78809,0,0,0,0,0,0,0,0,0,4.15869,18.6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6785
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3358,51425,75.4083,0,0,0,0,0,0,3.65982,0,0,0,0,0,0,0,79.0681,50.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4399
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3359,51456,116.27,-7.45058e-008,0,0,0,8.65847,0,0,0,0,0,0,0,0,0,124.929,48.6024,0,0,0,0,44.2421,0,0,0,0,0,0,0,0,0,92.8445
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3360,51491,54.0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0324,99.4448,0,0,0,0,7.76224,37.921,0,0,0,0.354905,0,0,0,0,145.483
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3361,51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.317,0,0,0,0,10.2248,0,0,0,0,0.710759,0,0,0,0,99.2526
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3362,51244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3086,0,0,0,0,17.42,0,0,0,0,0,0,0,0,0,36.7287
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3363,51166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72449
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3364,51165,2.71618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71618,14.1291,0,0,0,0,12.4608,0,0,0,0,0,0,0,0,0,26.5899
DART      ,463       ,DART_463            ,                                                  ,50,54631000,151,3365,51175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2666e-007,0,0,0,0,0,4.16858,0,0,0,0,0,0,0,0,4.16858
DART      ,463       ,DART_463            ,Addison Station                                   ,50,54631000,151,3366,51196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3318,0,0,0,0,3.21092,3.58131,14.3558,0,0,0,0,0,0,0,42.4799
DART      ,466       ,DART_466            ,Buckner Station                                   ,50,54661000,152,3367,55003,16.781,95.0933,0,0,0,37.7888,0,71.9894,0,0,0,0,38.266,0,0,259.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3368,75580,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0.227326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227326
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3369,55104,88.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.984,25.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5004
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3370,55101,76.463,0,0,0,0,0,0,22.8159,0,0,0,0,0,0,0,99.2788,3.86313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86313
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3371,65048,0.560661,0,0,0,0,0.203271,0,0,0,0,0,0,0,0,0,0.763932,1.35983,0,0,0,0,0.996218,0,0,0,0,0,0,0,0,0,2.35605
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3372,64123,88.5196,0,0,0,0,0.668704,0,9.80773,0,0,0,0,0,0,0,98.996,32.2515,0,0,0,0,24.8924,14.4084,26.2,0,0,0,0,0,0,0,97.7524
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3373,55485,107.854,0,0,0,0,0.731395,1.69094,22.7933,0,0,0,0,0,0,0,133.069,11.1926,0,0,0,0,0.0290554,0,14.8821,0,0,0,0,0,0,0,26.1038
DART      ,466       ,DART_466            ,Ledbetter Station                                 ,50,54661000,152,3374,55572,29.026,28.5664,0,0,0,6.94145,0,31.3614,0,0,0,0,120.452,0,0,216.347,46.5671,0,0,0,0,6.86119,0,20.3374,0,0,0,0,175.529,0,0,249.295
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3375,55603,6.86177,0,0,0,0,0.0588557,0,6.39281,0,0,0,0,0,0,0,13.3134,6.89215e-008,0,0,0,0,2.78393,0,0.222183,0,0,0,0,0.103566,0,0,3.10968
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3376,55618,12.1972,1.07102e-008,0,0,0,0.00192568,14.9721,0,0,0,0,0,0,0,0,27.1712,5.35932,0,0,0,0,0.767798,67.6184,0.0532797,0,0,0,0,0,0,0,73.7988
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3377,55628,6.71671e-008,0,0,0,0,0.184425,0,4.34128,0,0,0,0,0,0,0,4.5257,4.42378e-009,0,0,0,0,1.31094,0,0,0,0,0,0,0,0,0,1.31094
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3378,55627,17.2368,-1.14553e-007,0,0,0,8.47045,0,0,0,0,0,0,0,0,0,25.7072,21.6022,0,0,0,0,5.59897,0,0,0,0,0,0,0,0,0,27.2012
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3379,55615,42.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1539,64.5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5093
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3380,55569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13567e-007,0,0,0,0,0,1.1141,0,0,0,0,0,0,0,0,1.1141
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3381,55556,22.9593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9593,88.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1354
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3382,55512,25.773,0,0,0,0,0,4.6155,0,0,0,0,0,0,0,0,30.3885,21.9909,0,0,0,0,0,22.8509,0.0168641,0,0,0,0,0,0,0,44.8587
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3383,55517,29.8546,2.76195e-008,0,0,0,4.02618,18.8363,0,0,0,0.478855,0,0,0,0,53.1959,6.79067,0,0,0,0,39.8327,0,0,0,0,0,0,0,0,0,46.6234
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3384,55515,8.17733,5.58794e-009,0,0,0,0.979496,0,0,0,0,0,0,0,0,0,9.15682,16.1628,0,0,0,0,62.6105,0,0,0,0,0,0,0,0,0,78.7733
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3385,65010,3.52044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52044,55.9286,0,0,0,0,0,0,17.0274,0,0,0,0,0,0,0,72.956
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3386,55593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3387,55592,3.32111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32111,36.5272,0,0,0,0,0,0,1.48552,0,0,0,0,0,0,0,38.0127
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3388,55591,6.26833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26833,77.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5313
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3389,55694,6.41655,0,0,0,0,21.8037,0,0,0,0,0,0,0,0,0,28.2202,42.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0233
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3390,55922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7348,0,0,0,0,4.58163,0,0,0,0,0,0,0,0,0,82.3164
DART      ,466       ,DART_466            ,                                                  ,50,54661000,152,3391,56154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9558,0,0,0,0,2.68174,0,0,0,0,0,0,0,0,0,32.6376
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3392,56154,95.8005,0,0,0,0,5.80699,0,0,0,0,0,0,0,0,0,101.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3393,55922,45.1325,0,0,0,0,4.54103,0,1.03808,0,0,0,0,0,0,0,50.7116,33.5955,0,0,0,0,16.3885,0,0,0,0,0,0,0,0,0,49.984
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3394,55694,25.9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9701,13.2742,0,0,0,0,22.2139,0,0,0,0,0,0,0,0,0,35.4881
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3395,55591,3.22956,0,0,0,0,0.176106,0,0,0,0,0,0,0,0,0,3.40566,18.7631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7631
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3396,55592,5.90969,0,0,0,0,0,0,2.17614,0,0,0,0,0,0,0,8.08583,7.22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22759
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3397,55593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3819e-008,0,0,0,0,0,0,3.01431,0,0,0,0,0,0,0,3.01431
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3398,65010,9.49141,0,0,0,0,0,0,14.3209,0,0,0,0,0,0,0,23.8124,5.6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6999
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3399,55593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3400,55515,19.8316,-7.27009e-007,0,0,0,19.4655,0,0,0,0,0,0,0,0,0,39.297,3.87581,0,0,0,0,0.0435187,0,0,0,0,0,0,0,0,0,3.91933
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3401,55517,9.07714,-1.60497e-007,0,0,0,15.5628,0,0,0,0,0.0256808,0,0,0,0,24.6656,5.18534,0,0,0,0,2.94591,13.9477,0,0,0,0,0,0,0,0,22.0789
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3402,55512,16.7208,0,0,0,0,0,20.8038,0,0,0,0,0,0,0,0,37.5245,14.4411,0,0,0,0,0,0.40449,0,0,0,0,0,0,0,0,14.8456
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3403,55556,40.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0823,37.0006,0,0,0,0,0,2.22334,0,0,0,0,0,0,0,0,39.224
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3404,55569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3405,55615,70.7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7465,22.8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8698
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3406,55627,73.9593,8.96398e-009,0,0,0,1.65217,0,0,0,0,0,0,0,0,0,75.6115,6.1191,0,0,0,0,3.49355,0,0,0,0,0,0,0,0,0,9.61265
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3407,55628,0.00845919,0,0,0,0,0.347934,0,0,0,0,0,0,0,0,0,0.356393,9.31323e-009,0,0,0,0,0.0196258,0,2.57352,0,0,0,0,0,0,0,2.59315
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3408,55618,11.3047,0,0,0,0,0.314391,0,0,0,0,0,0,0,0,0,11.6191,1.8981,0,0,0,0,0,11.168,0,0,0,0,0,0,0,0,13.0661
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3409,55603,3.56817e-007,-2.74013e-008,0,0,0,0.145857,6.77311,0.00126555,0,0,0,0,0,0,0,6.92023,3.03931,0,0,0,0,0,0,2.84974,0,0,0,0,0,0,0,5.88905
DART      ,466       ,DART_466            ,Ledbetter Station                                 ,50,54661,153,3410,55572,13.6604,26.5462,0,0,0,5.81334,0.0955833,16.2591,0,0,0,0,39.1081,0,0,101.483,24.983,0,0,0,0,1.02219,0,13.0265,0,0,0,0,136.804,0,0,175.836
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3411,55485,6.23137,-8.90577e-009,0,0,0,0.0875588,0,18.2743,0,0,0,0,0,0,0,24.5933,36.0445,0,0,0,0,2.6058,1.84869,6.67838,0,0,0,0,0,0,0,47.1774
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3412,64123,27.6321,-2.18279e-011,0,0,0,5.94886,0.301975,11.1925,0,0,0,0,0,0,0,45.0755,13.3068,0,0,0,0,0.432058,0.795037,11.3801,0,0,0,0,0,0,0,25.9139
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3413,65036,-1.55778e-008,0,0,0,0,0.0122007,1.0752,0,0,0,0,0,0,0,0,1.0874,3.88053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88053
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3414,65047,0.22228,9.42782e-009,0,0,0,0.744408,0,0,0,0,0,0,0,0,0,0.966688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3415,55101,8.02133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02133,27.0258,0,0,0,0,0,0,10.4735,0,0,0,0,0,0,0,37.4993
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3416,55104,130.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.836,21.8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8274
DART      ,466       ,DART_466            ,                                                  ,50,54661,153,3417,75580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79657
